Delivery_lead_time,Distance_from_supplier,Quantity,Confirmation_lead_time,Gross_weight,China,Korea,Container_20,Container_40,Total_containers,Container_ratio,Only_container_40,Delivery_date_lateness,Deli_date_lateness_late,Deli_lead_time_late,Confirm_late,Estimated_deli_time,Weekend_Count,Weekday_Count,Holiday_Count,Covid,Label
1,1791.94,267,0,157558.338,0,0,0,1,9,9.871747291043064,0,1,1,0,0,7,1,5,0,0,0
0,1791.94,183,0,38514.2604,0,1,0,1,6,4.208772182241434,0,2,1,1,0,3,2,9,0,0,0
0,3800.3,28,1,49018.1496,0,1,5,1,12,0.0,0,1,1,1,0,4,2,7,0,0,0
0,1791.94,368,0,49018.1496,0,0,11,1,4,0.21945065102424707,0,1,1,0,0,11,2,5,0,0,0
1,3800.3,28,0,24509.0748,0,1,2,4,9,2.7162737497599085,0,1,0,0,0,7,3,7,0,0,0
1,1791.94,72,0,24509.0748,0,0,0,1,1,0.0,0,1,0,1,0,3,2,6,0,0,0
0,1791.94,112,0,147054.4488,0,0,0,4,12,4.982871833115081,0,1,0,0,0,8,3,7,1,0,0
2,1791.94,191,0,87532.41,0,0,0,3,8,0.0,0,1,1,0,0,6,2,5,0,0,0
1,1791.94,163,0,24509.0748,0,1,3,5,9,3.8918350362814795,0,1,0,1,0,4,2,5,0,0,0
0,1791.94,56,0,14005.1856,0,0,1,6,9,0.1670673363085824,0,0,1,0,0,5,2,5,0,0,0
0,1791.94,171,0,231085.5624,0,1,2,8,7,0.0,0,1,1,0,0,5,3,5,0,0,0
1,1791.94,28,0,220581.6732,0,1,0,2,5,6.4999675,1,1,0,1,0,6,2,3,0,0,0
1,1791.94,28,0,175064.82,0,0,0,1,8,0.6521679743314,0,1,1,1,0,7,1,3,3,0,0
0,1791.94,258,0,283605.0084,0,1,0,6,4,0.004002770537021055,0,1,1,0,0,9,2,5,1,0,0
0,1791.94,267,0,24509.0748,0,1,6,6,4,0.0,0,1,1,1,0,3,2,5,0,0,0
2,1791.94,109,1,154057.0416,0,0,2,5,9,5.224582362431786,1,1,1,1,0,6,2,5,0,0,0
2,3800.3,254,0,14005.1856,0,1,6,7,2,1.4933477430902866,1,1,1,1,0,7,2,3,0,0,0
0,1791.94,16,0,14005.1856,0,1,7,1,11,3.6438631013978497,1,1,1,1,0,5,2,7,0,0,0
0,3800.3,255,0,283605.0084,0,0,1,7,7,4.445416397412025,0,2,1,0,0,5,2,3,0,0,0
1,1791.94,56,1,175064.82,0,0,3,6,2,7.508255027576335,0,1,1,0,0,10,2,7,1,0,0
0,3800.3,128,0,49018.1496,0,0,2,3,5,0.0,0,1,1,1,0,7,2,4,0,0,0
3,3800.3,184,0,136550.5596,0,1,4,1,12,0.0,1,0,1,0,0,3,3,7,0,0,0
1,1791.94,168,0,49018.1496,1,1,2,1,8,9.164221891675336,0,1,1,0,0,6,2,6,0,0,0
0,1791.94,45,0,98036.2992,0,1,0,0,13,0.0,0,1,0,1,0,4,2,5,0,0,0
3,1791.94,28,0,87532.41,0,1,7,7,7,5.120048393538642,0,1,1,1,0,11,1,7,0,0,0
0,3800.3,218,0,70025.928,1,0,0,0,8,5.999940001,0,1,0,1,0,7,2,5,0,0,0
1,3800.3,180,0,87532.41,0,0,8,3,9,3.848915723927361,0,0,1,1,0,7,2,3,0,0,0
1,3800.3,356,0,87532.41,0,1,0,5,10,8.81654666282122,0,0,1,0,0,7,2,5,0,0,0
0,1791.94,28,1,196072.5984,0,0,3,0,8,0.19928970243981578,0,1,1,1,0,9,0,5,0,0,0
0,1791.94,179,0,24509.0748,0,0,0,7,13,0.03545825338714814,0,0,1,1,0,6,0,7,0,0,0
0,3800.3,260,1,122545.374,0,1,7,1,8,6.321329987805589,1,0,1,1,0,8,2,5,0,0,0
1,3800.3,69,0,108540.1884,0,1,0,1,8,0.13722446532017327,0,1,1,0,0,6,2,5,0,0,0
0,3800.3,126,0,98036.2992,1,0,0,1,4,3.1939612988084667,0,2,0,0,0,6,2,7,0,0,0
0,3800.3,106,0,136550.5596,0,1,0,2,2,7.899747595698333,0,4,0,1,0,11,2,5,0,0,0
1,1791.94,56,0,220581.6732,0,0,1,1,1,1.646765368599945,0,0,1,0,0,7,1,5,0,0,0
2,3800.3,168,0,14005.1856,0,1,0,0,6,5.491572984894361,0,1,0,1,0,5,1,6,0,0,0
0,1791.94,16,0,220581.6732,0,0,0,1,8,0.12459432834846405,0,1,1,0,0,6,2,7,0,0,0
0,3800.3,156,0,94535.0028,0,0,1,7,5,0.0,0,1,1,1,0,7,2,5,5,0,0
2,1791.94,17,0,94535.0028,0,0,2,3,9,5.739205130524298,0,2,1,1,0,5,2,2,0,0,0
0,1791.94,177,0,220581.6732,0,0,0,6,8,0.10618486359864293,0,0,1,0,0,5,3,6,0,0,0
0,3800.3,224,0,14005.1856,0,0,8,3,11,5.748068767848463,0,1,1,0,0,6,2,6,0,0,0
0,1791.94,224,0,220581.6732,0,0,0,1,9,1.5845722391721013,0,0,0,0,0,7,2,5,1,0,0
0,3800.3,146,0,63023.3352,0,0,5,0,10,0.0807491010309031,0,0,1,1,0,7,2,5,0,0,0
0,3800.3,28,0,49018.1496,0,1,5,4,8,0.0,0,1,1,1,0,8,2,7,0,0,0
0,3800.3,16,0,157558.338,0,1,1,2,13,0.7838750737647473,0,1,1,1,0,2,3,5,0,0,0
0,1791.94,252,0,24509.0748,0,0,3,0,12,8.30839422193739,0,2,1,1,0,6,2,6,0,0,0
0,3800.3,181,0,220581.6732,1,0,0,0,2,0.047995689707268974,1,2,0,1,0,7,0,5,0,0,0
0,3800.3,253,0,24509.0748,0,0,0,6,9,0.0,0,1,1,0,0,7,2,5,0,0,0
0,3800.3,27,0,164560.9308,0,1,1,1,6,5.600439229356864,0,0,1,1,0,6,2,8,0,0,0
0,3800.3,28,0,14005.1856,0,1,2,3,6,0.21116810290947652,0,2,1,0,0,4,3,5,0,0,0
0,1791.94,56,1,112041.4848,1,1,1,4,1,0.3151249601002516,0,1,1,0,0,7,1,5,3,0,0
1,1791.94,38,0,185568.7092,0,0,4,5,1,3.3449059124278655,0,1,0,1,0,7,2,6,0,0,0
0,1791.94,28,0,14005.1856,0,0,1,8,8,9.788673381792636,0,0,0,0,0,5,2,3,0,0,0
0,1791.94,16,0,147054.4488,0,0,8,0,6,0.0,0,1,1,1,0,4,2,7,0,0,0
0,1791.94,170,0,49018.1496,0,0,2,4,9,0.0,0,1,1,0,0,8,2,7,1,0,0
1,3800.3,28,0,14005.1856,0,1,3,7,4,0.0,0,0,1,0,0,2,2,6,0,0,0
2,1791.94,16,0,49018.1496,0,0,1,4,1,9.65496123501674,0,0,1,1,0,8,2,5,0,0,0
0,3800.3,198,0,164560.9308,0,1,0,2,4,4.271206515091455,0,1,1,0,0,8,2,3,2,0,0
1,1791.94,56,0,220581.6732,0,0,0,1,5,1.3892987043478735,0,1,1,0,1,5,3,6,0,0,0
0,1791.94,140,0,24509.0748,0,0,5,3,4,7.947280591961983,1,2,1,1,0,7,3,5,4,1,0
0,3800.3,147,0,70025.928,0,0,0,1,6,2.8781180632588557,0,1,0,0,0,8,2,6,2,0,0
3,3800.3,262,0,122545.374,0,1,7,3,2,0.42021945692358176,0,0,1,1,0,8,2,4,0,0,0
1,3800.3,176,0,231085.5624,0,0,0,3,6,1.7185686975046488,0,0,1,1,0,6,1,5,5,0,0
0,3800.3,120,0,136550.5596,0,0,0,3,4,0.04360409810333185,0,1,1,0,0,3,3,5,0,0,0
1,1791.94,168,1,98036.2992,0,1,3,5,6,0.0,0,1,0,0,0,5,2,6,2,0,0
0,3800.3,16,0,220581.6732,0,1,1,1,8,0.19387445191780647,0,0,1,0,0,5,2,7,0,0,0
2,3800.3,73,0,224082.9696,0,0,0,6,8,2.2143615245324044,0,2,1,0,0,9,2,5,4,0,0
0,1791.94,294,0,63023.3352,1,0,2,3,5,0.0,1,1,1,1,0,3,2,4,0,0,0
2,1791.94,168,1,49018.1496,0,1,0,1,10,4.318096506030326,0,1,1,1,0,5,3,4,0,0,0
3,3800.3,109,0,98036.2992,0,1,0,3,5,0.7997597995528447,0,1,0,1,0,6,2,3,0,0,0
1,1791.94,146,0,175064.82,0,1,0,5,6,0.4271096974202826,0,2,1,1,0,3,2,4,0,0,0
0,3800.3,56,0,49018.1496,0,1,1,1,4,0.19287746557574936,0,0,1,0,0,8,2,6,0,0,0
0,1791.94,16,0,14005.1856,0,0,1,1,7,10.0,0,0,1,0,0,7,2,6,0,0,0
0,3800.3,253,1,220581.6732,0,0,0,4,3,0.0,0,1,1,1,0,6,3,3,0,0,0
0,3800.3,23,0,157558.338,0,0,3,2,9,0.0,0,2,1,1,0,5,3,5,3,0,0
1,3800.3,224,1,147054.4488,0,0,0,1,8,2.7896619442019386,0,3,1,0,0,8,2,7,0,0,0
1,1791.94,114,0,14005.1856,0,1,13,6,7,10.0,0,4,1,0,0,8,2,6,0,0,0
0,3800.3,16,0,175064.82,0,0,0,3,9,0.4474920487732188,0,1,1,1,0,5,2,5,0,0,0
0,3800.3,28,0,283605.0084,1,1,0,7,13,0.4115994295359764,0,1,0,1,0,6,2,5,0,0,0
4,3800.3,44,0,220581.6732,0,1,2,5,8,2.003508514484059,1,1,0,0,0,6,2,6,0,0,0
0,3800.3,112,0,220581.6732,0,1,6,5,7,5.985738213669817,1,0,1,1,0,4,2,6,0,0,0
1,1791.94,180,0,24509.0748,0,1,0,3,1,0.0,0,0,0,1,0,10,2,7,0,0,0
1,1791.94,28,1,175064.82,1,1,4,3,8,7.482768202543753,0,3,1,0,1,7,1,5,2,0,0
2,1791.94,16,0,49018.1496,1,0,0,4,1,10.0,0,0,1,0,0,8,2,5,0,0,0
1,3800.3,56,0,220581.6732,0,0,0,1,11,9.720305811663113,0,0,0,0,0,5,2,5,0,0,0
0,3800.3,16,0,98036.2992,0,0,0,5,5,0.5732709559863159,0,1,0,0,0,5,2,6,2,0,0
1,3800.3,56,0,147054.4488,0,1,2,7,2,7.7975612259713944,0,3,0,1,0,8,2,5,1,0,0
0,3800.3,62,0,220581.6732,0,0,0,0,11,1.377903592467609,0,0,0,1,0,5,2,6,0,0,0
0,3800.3,244,0,157558.338,0,0,4,9,2,7.555941286640681,0,1,0,0,0,8,1,3,0,0,0
1,3800.3,324,0,49018.1496,0,0,0,2,5,5.916103693960585,0,0,1,0,0,7,2,6,0,0,0
0,3800.3,162,0,70025.928,0,0,9,7,5,5.6838787523590035,0,1,1,0,0,10,1,5,2,0,0
1,1791.94,56,0,224082.9696,0,1,1,1,9,0.42178986380170236,0,1,0,1,0,5,2,6,1,0,0
1,3800.3,72,0,220581.6732,0,0,1,8,10,0.10332679220589895,0,1,1,1,0,7,3,5,0,0,0
0,3800.3,48,0,175064.82,0,0,1,1,4,3.9878468180317768,0,0,0,1,0,6,2,5,0,0,0
0,3800.3,255,0,49018.1496,0,0,0,1,7,0.0,0,0,1,1,0,5,0,4,0,0,0
1,1791.94,189,2,49018.1496,0,0,0,1,7,0.9401719784002825,0,1,1,0,0,7,2,9,0,0,0
0,3800.3,16,0,14005.1856,0,1,3,3,10,2.299182447262288,0,1,0,0,0,7,2,6,0,0,0
1,3800.3,67,1,283605.0084,0,0,3,1,5,0.789904037886739,0,1,0,1,0,4,2,3,0,0,0
0,3800.3,172,0,147054.4488,0,0,1,7,8,0.05286982170750974,0,1,1,0,0,7,2,2,0,0,0
1,3800.3,252,0,283605.0084,0,0,2,3,15,0.011003011400323117,0,0,1,1,0,6,2,7,0,0,0
0,1791.94,348,0,94535.0028,0,1,14,10,13,5.266114257631978,0,0,1,1,0,5,3,5,0,0,0
0,3800.3,56,0,14005.1856,0,0,4,1,8,2.457686766504513,0,1,1,1,0,7,2,5,1,0,0
0,3800.3,259,0,147054.4488,0,0,3,1,9,0.04286724514032453,1,1,1,0,0,5,2,3,0,0,0
0,1791.94,72,1,24509.0748,0,1,1,1,12,0.037459439898158156,0,1,1,1,0,8,0,8,0,0,0
1,1791.94,52,0,196072.5984,0,1,1,3,9,0.14720753475796744,0,1,1,1,0,10,1,7,0,0,0
0,3800.3,224,0,14005.1856,0,0,11,1,11,0.5216310015300039,0,0,1,0,0,3,2,6,0,0,0
0,3800.3,28,0,283605.0084,0,0,0,1,8,0.6328608360180881,0,1,0,0,0,6,1,6,0,0,0
0,3800.3,224,0,14005.1856,0,0,14,5,9,9.076819452191534,0,1,1,0,0,7,2,6,0,1,0
1,1791.94,36,0,224082.9696,0,0,0,0,8,4.172143285083841,0,1,1,0,0,9,2,5,0,0,0
1,3800.3,168,0,196072.5984,0,0,0,1,7,0.0,0,1,1,1,0,7,2,7,0,0,0
1,3800.3,176,1,234586.8588,0,0,1,1,15,6.366867123650923,1,0,0,0,1,6,2,6,0,0,0
1,3800.3,147,1,220581.6732,0,0,6,3,4,4.7812488962642306,0,1,1,1,0,6,2,5,0,0,0
0,3800.3,224,0,14005.1856,0,0,3,1,13,0.6369356411905241,0,0,1,0,0,4,2,5,0,0,0
0,3800.3,80,0,196072.5984,0,0,8,0,5,0.039050817399222545,0,3,1,1,0,5,0,5,1,0,0
0,3800.3,16,0,108540.1884,0,1,0,5,5,7.684216559526936,0,1,0,1,0,6,1,5,0,0,0
0,3800.3,69,0,112041.4848,0,0,2,2,6,6.559885556976966,0,1,1,0,0,6,1,5,2,0,0
0,3800.3,16,0,112041.4848,0,0,0,9,8,0.7651632180510237,0,2,1,0,0,5,2,5,0,0,0
3,1791.94,138,0,164560.9308,0,0,0,1,5,0.04471924615690817,1,1,0,1,0,6,3,5,0,0,0
0,1791.94,60,0,231085.5624,1,0,1,2,9,3.113392429294165,0,1,1,0,0,3,0,3,0,0,0
2,3800.3,16,0,220581.6732,0,0,1,1,1,0.0,0,1,1,0,0,6,2,5,0,0,0
1,1791.94,264,0,98036.2992,0,0,1,7,1,0.08923437586950175,0,4,1,0,0,10,2,5,0,0,0
0,3800.3,140,0,14005.1856,0,1,6,2,8,5.837907919637975,0,1,1,0,0,7,0,5,0,0,0
0,1791.94,27,0,112041.4848,0,1,6,2,7,0.8082686064400786,0,1,1,1,0,6,2,5,4,0,0
0,1791.94,104,0,231085.5624,0,0,0,5,6,6.930651299462784,0,2,0,1,0,7,2,5,3,0,0
0,1791.94,112,1,14005.1856,0,0,0,0,10,0.15738530640808998,0,1,0,1,0,4,2,3,0,0,0
0,1791.94,256,0,283605.0084,0,0,0,2,8,2.8240815353618856,0,1,0,0,0,7,2,4,0,0,0
0,1791.94,81,0,161059.6344,0,0,1,8,5,0.22931565594386663,1,2,0,1,0,6,2,5,0,0,0
1,1791.94,112,0,24509.0748,0,0,0,5,1,0.0,0,1,1,0,0,7,2,3,0,0,0
0,3800.3,196,0,154057.0416,0,1,5,3,4,0.16927489590104342,1,1,1,0,0,7,3,7,0,0,0
0,3800.3,28,0,24509.0748,0,0,0,5,10,0.1335135509801757,0,1,1,0,0,6,2,5,0,0,0
0,3800.3,111,0,122545.374,0,0,14,4,10,0.1594765832419603,0,1,0,0,0,11,2,5,4,1,0
1,3800.3,125,0,161059.6344,0,1,0,1,1,5.022082563399167,0,0,0,1,0,6,2,4,0,0,0
2,3800.3,108,0,161059.6344,0,1,4,1,4,0.0,0,0,0,1,0,7,1,5,0,0,0
0,3800.3,252,0,49018.1496,0,0,0,2,9,5.451822289941948,0,1,0,0,0,6,2,6,0,0,0
2,3800.3,218,0,196072.5984,0,0,7,6,6,3.4355159176439742,0,0,0,1,0,7,2,6,0,0,0
0,1791.94,28,0,49018.1496,0,1,5,1,3,0.8651935195588072,0,1,0,1,0,5,2,5,0,0,0
2,3800.3,224,0,49018.1496,0,0,0,5,7,9.179860959879827,0,0,1,1,0,4,2,5,0,0,0
1,1791.94,193,0,220581.6732,0,0,1,6,10,0.132428684861651,0,0,1,1,0,6,2,6,2,0,0
3,3800.3,16,0,220581.6732,0,0,8,3,8,2.6988982340327814,0,0,0,0,0,4,2,6,0,0,0
1,1791.94,107,0,220581.6732,0,0,1,1,11,0.1546842195489702,0,0,0,0,0,7,2,5,0,0,0
3,3800.3,100,0,112041.4848,0,0,2,1,4,0.8120994239389538,0,1,1,1,0,4,3,5,2,0,0
0,1791.94,56,0,24509.0748,0,1,1,0,2,1.292813398477533,0,1,1,1,0,7,2,3,0,0,0
1,3800.3,121,0,108540.1884,0,1,7,7,8,7.971551058158318,0,1,1,0,0,6,2,6,0,0,0
2,1791.94,28,0,49018.1496,0,0,3,1,4,0.0,0,0,1,1,0,6,2,7,0,0,0
0,3800.3,28,0,147054.4488,0,0,0,8,1,0.0,0,0,1,1,0,6,2,7,1,0,0
0,3800.3,16,0,24509.0748,0,0,0,1,9,0.08035873969636605,0,1,0,0,0,7,2,5,0,0,0
2,3800.3,56,0,24509.0748,0,1,0,1,7,0.0,0,1,0,1,0,4,3,7,0,0,0
0,1791.94,184,0,14005.1856,0,1,4,1,8,0.1979285470734631,0,1,0,0,0,9,3,6,0,0,0
1,1791.94,265,0,220581.6732,1,0,3,8,7,0.002029596864578015,1,0,1,0,0,4,2,7,0,0,0
0,1791.94,224,0,49018.1496,0,1,4,2,11,0.39333150777010917,1,2,1,0,0,5,0,6,0,0,0
2,3800.3,106,0,14005.1856,0,1,0,8,9,6.150294323584772,0,1,0,0,0,8,2,5,0,0,0
1,3800.3,252,0,283605.0084,0,0,0,1,10,0.5348493436730329,0,1,1,1,0,7,2,3,0,0,0
1,1791.94,252,0,49018.1496,0,1,1,9,2,0.001296354104614172,0,1,0,1,0,10,2,5,0,0,0
0,3800.3,257,0,38514.2604,0,1,0,3,9,10.0,1,1,1,0,0,5,2,3,0,0,0
0,1791.94,203,0,231085.5624,0,1,8,8,2,0.0,0,1,1,1,0,7,2,8,0,0,0
0,1791.94,75,0,161059.6344,0,1,6,1,9,0.0,0,1,1,1,0,7,3,5,0,0,0
1,3800.3,125,0,175064.82,0,1,2,7,10,8.401851680302913,0,4,1,0,0,6,2,4,0,0,0
0,3800.3,183,0,122545.374,0,0,4,6,1,1.1404234008639296,0,2,1,0,0,6,2,6,0,0,0
0,1791.94,28,0,283605.0084,0,1,0,2,3,0.030617482175204134,0,1,1,1,0,5,2,5,0,0,0
1,3800.3,16,0,24509.0748,0,0,2,8,9,0.09463793978988792,0,1,1,0,0,10,2,6,0,0,0
0,3800.3,187,0,63023.3352,0,0,2,3,14,0.4578973898634633,0,0,1,0,0,6,3,6,1,0,0
0,3800.3,56,0,108540.1884,0,0,4,0,5,4.669913179346434,0,1,1,1,0,2,2,4,1,0,0
1,3800.3,187,0,56020.7424,0,0,3,2,4,2.8741202026593964,0,0,1,0,0,10,2,5,0,0,0
0,1791.94,22,0,283605.0084,0,1,0,1,7,0.0,0,1,1,0,0,8,0,5,0,0,0
0,3800.3,182,0,136550.5596,0,1,0,5,8,0.5182682255539167,0,1,0,0,0,5,2,7,0,0,0
0,1791.94,16,0,24509.0748,0,1,2,4,6,0.6102236631331703,0,1,1,0,0,7,2,6,0,0,0
0,3800.3,20,0,154057.0416,0,1,3,9,9,0.0,0,1,1,0,0,7,2,7,1,0,0
1,1791.94,56,0,220581.6732,0,1,0,1,1,2.4064187096592144,0,2,1,0,0,5,2,5,0,0,0
0,3800.3,253,0,98036.2992,0,0,3,7,1,0.12423649845322085,0,1,1,1,0,7,2,4,0,0,0
2,1791.94,186,0,87532.41,0,0,0,4,8,0.0,0,1,1,0,0,6,2,5,0,0,0
2,1791.94,124,0,147054.4488,0,0,0,3,3,3.5703816123730006,1,1,1,0,0,6,3,5,0,0,0
0,1791.94,22,0,98036.2992,0,0,1,1,9,0.07315133483071294,0,0,1,1,0,4,2,7,2,0,0
0,3800.3,365,0,49018.1496,0,1,1,0,2,6.187274103837892,0,1,1,1,0,6,1,5,0,0,0
1,3800.3,44,0,220581.6732,0,1,0,2,9,2.73694604090946,0,1,1,0,0,7,3,7,3,0,0
0,1791.94,165,0,14005.1856,0,0,2,2,4,0.031428451185339754,0,1,1,0,0,6,2,5,0,0,0
1,1791.94,253,0,112041.4848,0,0,1,2,3,0.26039056932388543,0,1,1,0,0,4,2,4,0,0,0
0,1791.94,368,0,94535.0028,0,0,6,4,8,5.999940001,0,1,0,1,0,3,3,5,0,0,0
0,1791.94,224,0,220581.6732,0,0,0,0,5,8.867287546021775,0,2,1,0,0,3,2,5,0,0,0
1,1791.94,263,0,49018.1496,0,0,0,3,1,0.0,0,1,1,1,0,3,2,9,4,0,0
2,3800.3,72,0,196072.5984,0,1,0,2,6,0.0,0,1,1,0,0,7,2,4,1,0,0
1,3800.3,16,1,112041.4848,0,0,0,8,8,0.3159556694735126,0,1,1,0,0,3,0,5,0,0,0
1,3800.3,268,0,56020.7424,0,0,6,3,8,0.0735610399477928,0,1,1,0,0,9,2,6,1,0,0
0,3800.3,124,0,24509.0748,0,1,0,8,11,0.008535530338585784,0,0,1,0,0,7,2,5,2,0,0
0,3800.3,56,0,49018.1496,0,1,5,4,1,0.0,0,2,1,1,0,7,2,6,0,0,0
1,3800.3,176,0,220581.6732,0,0,0,9,1,3.857682229474127,0,3,1,0,0,6,2,6,1,0,0
0,3800.3,164,1,220581.6732,0,0,4,3,9,7.1672778231705765,0,1,1,1,0,7,2,6,0,0,0
5,3800.3,213,0,196072.5984,0,0,7,5,6,3.387172978064168,0,0,1,1,0,7,2,6,0,0,0
1,1791.94,264,0,24509.0748,0,1,4,4,8,0.5004909821336232,0,1,1,1,0,3,1,4,0,0,0
0,1791.94,66,0,164560.9308,0,0,0,10,6,3.434657431415732,0,1,0,1,0,5,2,6,0,0,0
1,3800.3,47,0,175064.82,1,0,0,1,2,4.713258605397066,0,0,1,1,0,5,2,5,0,0,0
1,1791.94,182,0,24509.0748,0,1,0,0,9,1.6402018948990793,0,1,1,1,1,6,2,6,0,0,0
0,1791.94,56,0,49018.1496,0,1,3,8,1,1.76999633711484,0,1,0,0,0,7,1,6,0,0,0
0,1791.94,124,0,49018.1496,0,0,1,1,8,0.02262295719044051,0,1,1,0,0,7,2,4,2,0,0
0,3800.3,57,1,49018.1496,0,1,5,4,1,0.039974620565417784,0,2,1,1,0,6,2,6,0,0,0
1,3800.3,28,0,122545.374,0,0,0,3,8,0.170731268479839,0,0,1,0,0,4,3,3,0,0,0
0,1791.94,212,0,231085.5624,0,0,7,9,2,0.0,0,1,1,0,0,8,2,9,0,0,0
2,1791.94,16,0,14005.1856,0,0,3,3,3,4.1046147008744045,0,2,1,1,0,10,1,4,0,0,0
1,3800.3,54,0,154057.0416,0,0,2,2,11,0.13514698408392253,0,1,0,0,0,7,2,7,0,0,0
2,1791.94,56,0,122545.374,0,1,3,0,5,0.25432228165636045,0,2,0,1,0,8,2,6,0,0,0
3,3800.3,215,0,175064.82,0,1,3,2,7,0.0,0,0,1,0,0,9,2,7,4,0,0
0,1791.94,163,0,24509.0748,0,1,0,2,8,0.14947737437146294,0,1,0,1,0,4,2,7,0,0,0
1,3800.3,148,0,108540.1884,0,0,11,7,4,4.89893744384174,0,1,0,1,0,3,2,4,2,0,0
0,3800.3,100,0,14005.1856,0,0,0,4,10,9.678347296773687,0,1,1,1,0,8,1,6,0,0,0
0,1791.94,168,0,196072.5984,0,1,0,1,4,3.7540274847984563,0,1,1,0,0,7,2,5,0,0,0
1,3800.3,349,0,24509.0748,0,1,7,7,2,4.168346152227937,0,0,1,0,0,6,2,5,0,0,0
0,1791.94,85,0,70025.928,0,0,0,3,6,0.0,0,0,1,1,0,12,2,6,0,0,0
0,3800.3,68,0,24509.0748,0,1,0,2,7,1.1413535113501143,0,1,1,0,0,7,2,5,0,0,0
1,1791.94,128,0,24509.0748,0,0,6,5,1,0.0,0,0,1,1,0,3,2,5,0,0,0
1,3800.3,56,0,147054.4488,0,1,4,4,5,3.958910988491528,0,2,0,1,0,8,2,5,1,0,0
0,3800.3,16,0,38514.2604,0,0,9,5,6,0.25076116176083885,0,1,1,1,0,8,2,7,0,0,0
0,3800.3,250,0,49018.1496,0,0,0,2,8,6.2545560302351655,0,1,0,0,0,5,2,6,0,0,0
0,1791.94,16,0,24509.0748,0,1,0,2,6,0.5915983367206683,0,1,1,0,0,7,1,5,0,0,0
0,3800.3,224,0,175064.82,0,1,5,2,5,0.0,0,1,1,1,0,8,1,6,0,0,0
1,1791.94,223,0,56020.7424,1,0,6,1,1,1.9314102050015345,0,1,0,1,0,2,3,3,2,0,0
0,1791.94,28,0,220581.6732,0,1,1,1,3,5.095297655180618,1,1,1,1,0,8,2,4,2,0,0
0,1791.94,27,0,231085.5624,0,1,4,3,11,0.0,1,0,1,0,0,5,1,4,0,0,0
0,1791.94,258,0,63023.3352,0,0,9,9,9,0.0,0,1,1,0,0,6,1,7,0,0,0
1,1791.94,25,0,175064.82,0,0,0,3,8,0.478632734078216,0,1,1,1,0,8,2,3,2,0,0
0,3800.3,181,0,196072.5984,0,1,0,8,2,7.2975112493828584,0,0,1,0,0,8,2,5,0,0,0
0,1791.94,125,0,122545.374,0,0,0,6,4,0.0,0,1,1,1,0,5,2,5,2,0,0
0,3800.3,111,0,38514.2604,0,0,0,0,7,0.012215207245617365,0,1,1,0,0,6,1,6,0,0,0
0,3800.3,168,0,147054.4488,0,0,1,4,4,0.0,0,1,1,0,0,7,0,4,1,0,0
2,3800.3,108,0,14005.1856,1,0,0,2,11,0.3192562848401099,1,1,0,0,0,6,1,5,0,0,0
2,1791.94,54,1,122545.374,0,1,0,2,1,9.67503856428107,0,1,1,0,0,4,3,6,0,1,0
1,1791.94,42,0,185568.7092,0,0,2,8,6,0.07198993467052811,0,1,0,1,0,3,1,4,0,0,0
0,1791.94,47,0,231085.5624,0,1,0,0,6,0.0,0,1,1,1,0,3,0,3,0,0,0
2,3800.3,28,0,220581.6732,0,1,1,1,11,0.0,1,1,1,0,0,5,2,4,0,0,0
3,1791.94,28,0,108540.1884,0,0,4,1,7,0.012112352381584202,0,0,1,1,0,7,2,5,0,0,0
0,3800.3,180,0,164560.9308,1,0,0,1,11,4.807732558104723,0,1,1,0,0,6,2,7,0,0,0
1,1791.94,140,0,175064.82,0,0,0,6,8,9.976291015329108,0,1,1,0,0,6,1,5,0,0,0
1,1791.94,167,1,98036.2992,0,1,5,0,2,0.0,0,0,0,0,0,8,2,7,2,0,0
1,1791.94,102,0,122545.374,0,0,0,2,1,0.5991833137861965,0,1,1,0,0,6,1,6,2,0,0
1,1791.94,207,0,38514.2604,0,1,0,2,3,2.3189191514158924,0,3,1,1,0,5,2,7,0,0,0
1,1791.94,105,0,24509.0748,0,1,0,3,9,5.307100890625172,0,1,1,0,0,6,2,4,0,0,0
0,3800.3,264,0,24509.0748,0,0,0,6,9,0.0,0,1,1,1,0,7,2,7,0,0,0
1,3800.3,100,0,24509.0748,0,1,1,0,3,2.5744838536357486,0,3,0,0,0,5,1,6,0,0,0
0,3800.3,80,0,157558.338,0,1,0,3,7,0.02544710087465118,0,1,1,1,0,10,1,9,0,0,0
0,3800.3,288,0,14005.1856,0,0,1,0,4,0.0,0,1,1,1,0,8,1,4,0,0,0
1,1791.94,62,0,224082.9696,0,1,1,3,9,0.14879030003909324,0,1,0,1,0,6,2,7,0,0,0
0,3800.3,17,0,154057.0416,0,1,4,9,11,0.0,0,1,1,0,0,7,2,7,2,0,0
1,3800.3,102,0,196072.5984,0,1,0,4,6,4.247300750000306,0,1,1,0,0,6,1,5,0,0,0
0,3800.3,119,0,49018.1496,0,0,0,1,10,0.0,1,1,1,1,0,11,2,4,0,0,0
0,1791.94,191,0,24509.0748,0,1,0,8,3,0.04436072148012241,0,0,0,1,0,8,2,5,0,0,0
1,3800.3,17,0,98036.2992,0,0,0,7,7,1.753040451302606,0,1,0,0,0,7,2,6,4,0,0
1,1791.94,224,0,49018.1496,0,1,0,2,4,0.0,0,1,0,0,0,9,2,6,0,0,0
