Delivery_lead_time,Distance_from_supplier,Quantity,Confirmation_lead_time,Gross_weight,China,Korea,Container_20,Container_40,Total_containers,Container_ratio,Only_container_40,Delivery_date_lateness,Deli_date_lateness_late,Deli_lead_time_late,Confirm_late,Label
1,3800.3,264,0,24509.0748,0,1,0,0,6,0.026647146,0,2,1,1,0,0
0,1791.94,68,0,157558.338,0,1,0,1,8,2.756364977,0,1,1,1,0,0
1,3800.3,139,0,14005.1856,1,1,0,2,4,4.537234282,0,0,1,1,0,0
0,3800.3,324,0,49018.1496,0,1,0,2,8,0.28045968,0,0,0,1,0,0
0,3800.3,112,0,122545.374,0,1,12,4,4,0,0,1,0,1,0,0
1,3800.3,60,0,112041.4848,0,1,0,2,7,6.285451496,0,1,1,0,0,0
0,3800.3,16,0,220581.6732,0,1,1,4,2,0,0,0,1,1,0,0
3,3800.3,252,0,220581.6732,1,0,8,5,13,4.416940998,0,1,0,0,0,0
3,3800.3,216,0,122545.374,0,0,1,3,4,0,0,0,1,0,0,0
0,3800.3,56,0,49018.1496,0,0,1,8,2,3.410917944,0,1,1,0,0,0
0,1791.94,28,0,24509.0748,0,0,0,1,2,0,0,0,1,1,0,0
0,3800.3,16,0,14005.1856,0,1,2,11,1,0.064354345,0,2,0,0,0,0
2,1791.94,124,0,14005.1856,0,0,1,6,4,8.848741238,0,1,0,0,0,0
0,1791.94,142,0,112041.4848,0,1,4,2,8,0.138708588,0,1,0,0,0,0
1,2727.37423,58,0,175064.82,0,0,1,1,8,0,0,2,1,0,0,0
0,3800.3,185,0,175064.82,1,1,6,4,3,10,0,1,0,1,0,0
1,3800.3,352,0,63023.3352,0,0,0,3,1,8.63081176,0,1,1,0,0,0
0,1791.94,186,0,49018.1496,0,0,3,3,2,0.131796318,0,2,0,1,0,0
2,3800.3,112,0,196072.5984,0,1,0,1,1,0.046931902,0,4,1,0,0,0
-1,1791.94,114,0,49018.1496,0,0,1,5,2,3.231784742,1,2,0,0,0,0
3,3800.3,16,0,112041.4848,0,0,1,1,6,0,0,0,1,1,0,0
0,3800.3,140,0,154057.0416,0,0,1,3,7,0,0,0,1,0,0,0
0,3800.3,16,0,24509.0748,0,0,1,0,8,7.277640405,0,1,0,0,0,0
0,1791.94,112,0,154057.0416,0,1,0,0,1,5.607279928,0,1,1,1,0,0
0,3800.3,168,0,49018.1496,0,0,1,0,8,0,0,1,1,0,0,0
0,3800.3,116,0,283605.0084,0,1,0,1,5,0.777086052,0,0,1,0,0,0
0,3800.3,49,0,112041.4848,0,0,0,5,2,0.064681069,0,1,1,0,0,0
0,3800.3,124,0,231085.5624,0,1,0,0,8,10,0,2,0,0,0,0
0,3800.3,17,0,175064.82,0,1,0,2,8,0.858369773,0,2,1,0,0,0
0,1791.94,173,0,14005.1856,0,0,0,1,3,0.067537095,0,1,0,1,0,0
0,3800.3,249,0,70025.928,0,0,1,1,8,0.449926391,1,0,0,1,0,0
0,1791.94,125,0,185568.7092,0,1,9,1,6,1.29417337,0,1,1,0,0,0
2,1791.94,168,0,283605.0084,0,1,6,0,5,6.942177156,0,2,1,0,0,0
0,3800.3,28,0,112041.4848,0,0,1,2,1,0.80782592,0,0,1,1,0,0
0,3800.3,140,0,112041.4848,0,0,0,1,5,9.436137991,0,2,1,0,0,0
0,3800.3,16,0,147054.4488,0,1,3,0,1,6.629972087,1,1,0,1,0,0
0,3800.3,199,0,157558.338,0,1,0,2,2,0.475755902,0,0,1,0,0,0
0,1791.94,177,0,98036.2992,0,1,0,5,1,10,0,1,1,0,0,0
1,3800.3,324,0,24509.0748,0,0,2,6,2,1.999993333,1,0,1,0,0,0
0,3800.3,140,0,185568.7092,0,1,1,1,8,0,0,1,1,0,0,0
0,3800.3,77,0,24509.0748,0,0,0,7,5,3.703762285,0,0,1,1,0,0
0,3800.3,166,0,14005.1856,0,0,0,1,3,0.151470546,0,1,1,0,0,0
3,3800.3,199,0,220581.6732,0,0,1,1,2,0.211723637,1,1,1,1,0,0
1,1791.94,252,0,49018.1496,0,1,1,3,6,3.480133538,0,0,0,1,0,0
0,3800.3,28,0,147054.4488,0,1,3,0,6,0,0,3,0,0,0,0
0,1791.94,109,0,63023.3352,0,1,0,1,13,2.330710737,0,1,0,0,0,0
2,3800.3,186,0,147054.4488,0,1,1,1,12,8.248314762,0,1,1,0,0,0
0,3800.3,16,0,220581.6732,0,1,0,1,13,0.165465533,0,2,1,0,0,0
0,3800.3,16,0,122545.374,0,0,0,5,2,0,0,0,1,0,0,0
2,3800.3,56,0,122545.374,0,0,6,1,1,1.873804391,0,1,1,1,0,0
0,3800.3,168,0,224082.9696,0,0,0,1,8,0,0,0,1,0,0,0
0,3800.3,61,0,322119.2688,1,1,1,2,11,3.497492804,0,0,1,0,0,0
0,3800.3,261,0,14005.1856,0,1,5,8,2,0,0,3,1,0,0,0
1,1791.94,137,0,87532.41,0,1,0,3,14,3.291455714,0,1,0,0,0,0
1,1791.94,41,0,161059.6344,0,1,1,2,1,0.486802209,0,2,1,0,0,0
0,3800.3,224,0,112041.4848,0,1,2,6,5,0.458860039,1,1,1,1,0,0
0,1791.94,71,2,122545.374,0,0,0,3,8,10,0,1,1,1,0,0
0,1791.94,56,0,24509.0748,1,0,1,0,1,5.875231881,0,1,1,1,0,0
0,1791.94,168,0,196072.5984,0,1,1,0,9,1.327482811,0,3,0,0,0,0
0,3800.3,16,0,63023.3352,0,0,4,7,2,3.025921527,0,2,1,1,0,0
0,3800.3,178,0,224082.9696,0,0,5,5,8,7.80629271,0,2,0,0,0,0
0,3800.3,28,0,112041.4848,0,0,2,8,1,0.106448949,0,2,1,1,0,0
0,3800.3,28,0,14005.1856,0,0,1,4,1,10,0,0,0,0,0,0
0,3800.3,253,0,24509.0748,0,0,0,1,5,0,0,1,1,0,0,0
0,3800.3,28,0,49018.1496,0,1,7,3,7,0.098667442,0,1,0,0,0,0
1,3800.3,105,0,234586.8588,0,1,0,0,2,0,0,1,0,0,0,0
0,1791.94,148,0,49018.1496,0,0,2,2,5,5.174944086,0,1,1,0,0,0
1,3800.3,256,0,49018.1496,1,0,0,1,3,10,0,0,0,0,0,0
1,3800.3,16,0,24509.0748,0,1,5,2,1,1.083187315,1,3,1,0,0,0
0,3800.3,24,0,322119.2688,0,0,2,4,1,0.0613808,0,2,1,1,0,0
0,1791.94,252,0,161059.6344,0,0,4,5,6,0.070367941,0,1,0,0,0,0
0,3800.3,16,0,147054.4488,0,1,3,0,5,2.774913513,0,1,1,1,0,0
0,3800.3,211,0,185568.7092,0,1,1,4,12,4.439475757,0,1,1,1,0,0
0,1791.94,204,0,14005.1856,0,0,0,1,3,0.102163264,0,1,1,0,0,0
0,1791.94,100,1,24509.0748,0,0,0,8,13,0.1454401,0,1,0,0,0,0
1,3800.3,163,0,24509.0748,0,1,8,1,5,0.074995959,0,2,0,1,0,0
2,3800.3,109,0,24509.0748,0,0,6,0,6,0.151540832,0,1,1,0,0,0
0,1791.94,260,0,122545.374,1,1,1,4,1,0.334475183,0,0,1,0,0,0
2,3800.3,16,0,196072.5984,0,0,0,1,4,7.470084996,0,0,0,1,0,0
0,1791.94,58,0,56020.7424,0,0,0,1,1,0.021018011,1,0,1,0,0,0
0,3800.3,212,1,94535.0028,0,1,0,5,8,10,0,0,0,1,0,0
0,1791.94,168,0,154057.0416,0,0,7,0,8,6.431548541,0,4,0,0,0,0
0,3800.3,56,0,14005.1856,0,0,1,3,4,0.001069531,0,3,1,0,0,0
3,1791.94,56,0,161059.6344,0,1,7,2,10,3.397488829,0,1,1,0,0,0
2,3800.3,202,0,185568.7092,0,0,1,6,1,1.891176925,0,1,0,0,0,0
1,3800.3,252,0,196072.5984,0,1,0,4,11,0.49239099,0,0,1,1,0,0
0,3800.3,28,1,283605.0084,0,1,1,7,7,10,0,1,0,0,0,0
0,3800.3,252,0,24509.0748,0,0,1,9,1,10,0,0,1,0,0,0
1,3800.3,56,0,14005.1856,0,0,3,0,1,1.674654725,0,2,1,0,0,0
0,3800.3,56,0,24509.0748,0,1,0,11,8,6.893587022,0,1,1,1,0,0
1,3800.3,28,0,136550.5596,1,0,1,4,2,0.766793085,0,3,1,0,0,0
3,3800.3,193,0,231085.5624,0,0,5,1,4,0,0,0,0,0,0,0
0,2195.151868,249,0,175064.82,0,1,5,2,1,0.300190681,0,0,0,0,0,0
0,3800.3,28,0,24509.0748,0,1,0,0,5,10,0,3,1,1,0,0
0,1791.94,216,1,161059.6344,0,0,7,2,7,0.048903023,0,0,0,0,0,0
0,1791.94,315,0,161059.6344,0,0,5,3,13,0.175338488,1,1,0,0,0,0
0,3800.3,103,0,147054.4488,0,1,0,0,7,4.864466117,0,1,1,1,0,0
0,1791.94,252,0,24509.0748,1,0,0,3,2,0,0,1,0,1,0,0
0,1791.94,207,0,283605.0084,0,0,1,7,7,0.338090588,0,2,0,0,0,0
2,1791.94,88,0,283605.0084,0,0,0,9,3,0,0,0,0,0,0,0
0,1791.94,28,0,164560.9308,0,1,0,1,9,9.358868952,1,1,0,0,0,0
0,3800.3,28,1,87532.41,0,0,0,7,10,7.575991355,0,0,1,1,0,0
0,1791.94,103,0,24509.0748,0,0,1,3,3,4.931934613,0,1,1,1,0,0
1,3800.3,259,0,56020.7424,0,1,1,8,1,2.679734512,0,0,1,0,0,0
1,1791.94,75,0,87532.41,0,0,0,2,9,1.322179556,0,1,1,0,0,0
0,1791.94,252,0,24509.0748,1,0,0,3,2,0,0,1,0,1,0,0
0,3800.3,204,0,157558.338,0,1,0,1,1,0.374520643,0,0,1,0,0,0
0,1791.94,264,0,147054.4488,1,0,4,1,1,0.105891623,0,2,0,0,0,0
0,3800.3,138,0,196072.5984,0,0,0,2,4,0.192554328,0,1,1,0,0,0
1,3800.3,124,0,147054.4488,0,0,1,4,7,1.042463377,0,3,0,1,0,0
2,1791.94,124,0,14005.1856,0,0,0,6,3,8.450816377,0,1,0,0,0,0
0,1791.94,28,0,63023.3352,0,0,0,4,5,0.043659415,1,0,1,0,0,0
0,1791.94,102,0,24509.0748,0,0,1,3,2,4.766118325,0,1,1,1,0,0
1,3800.3,237,0,122545.374,0,1,0,1,1,0,0,1,1,1,0,0
0,1791.94,140,0,24509.0748,0,0,0,0,14,10,0,2,1,0,0,0
0,1791.94,252,0,161059.6344,0,0,1,2,3,0,0,1,1,0,0,0
1,3800.3,259,0,49018.1496,0,0,13,2,3,0,1,2,0,0,0,0
0,1791.94,233,0,70025.928,0,0,6,0,10,10,1,1,1,1,1,0
1,3800.3,252,0,231085.5624,0,1,5,2,6,0.122079987,1,2,1,0,0,0
0,3800.3,258,1,196072.5984,0,1,0,9,7,2.80665904,0,0,0,0,0,0
0,1791.94,215,1,164560.9308,0,1,0,1,9,0.011920099,0,4,1,0,0,0
0,1791.94,87,0,87532.41,0,1,0,3,9,0,0,1,1,0,0,0
2,1791.94,127,0,24509.0748,0,0,0,4,1,0.183152507,0,2,0,0,0,0
0,1791.94,28,0,122545.374,0,0,10,1,6,9.484166593,0,1,1,0,0,0
1,3800.3,264,0,220581.6732,0,0,3,3,9,0.94081181,0,0,0,0,0,0
0,1791.94,227,0,94535.0028,0,1,0,1,3,3.675366528,0,0,1,1,0,0
0,3800.3,109,0,175064.82,0,1,1,8,1,9.663496679,1,2,1,0,0,0
0,3800.3,124,0,147054.4488,0,0,0,1,6,0.065113358,0,3,0,0,0,0
0,3800.3,16,0,87532.41,1,1,2,0,8,1.41611351,0,1,1,0,0,0
1,3800.3,28,0,122545.374,0,0,1,0,6,0.15346358,0,0,1,0,0,0
0,3800.3,28,0,147054.4488,0,1,4,0,5,0,0,3,0,0,0,0
3,1791.94,28,1,49018.1496,0,1,0,1,3,0.596370871,0,2,1,0,0,0
0,3800.3,16,0,196072.5984,0,0,0,4,3,0.105960172,0,0,0,1,0,0
0,1791.94,261,0,147054.4488,0,1,4,1,1,0,1,1,0,0,0,0
0,1791.94,118,0,14005.1856,0,0,10,6,4,0.237809118,0,2,0,0,0,0
0,3800.3,252,0,283605.0084,0,1,2,1,3,0.106098808,0,2,0,0,0,0
0,3800.3,268,0,283605.0084,0,1,1,1,6,0.261635129,0,1,0,0,0,0
0,3800.3,28,0,122545.374,0,0,1,2,1,7.831417435,0,2,1,0,0,0
1,3800.3,252,0,231085.5624,0,0,1,0,4,10,0,1,1,0,0,0
0,3800.3,297,0,122545.374,0,1,6,1,2,0,1,2,1,0,0,0
1,1791.94,21,0,147054.4488,0,1,0,1,4,5.652293242,0,0,1,1,0,0
0,1791.94,259,0,164560.9308,0,0,5,3,7,0.05033753,0,2,0,0,0,0
1,1791.94,48,0,24509.0748,0,1,3,4,11,6.760055379,0,3,0,0,0,0
0,1791.94,172,1,49018.1496,0,0,0,2,6,5.385833859,0,1,0,1,0,0
1,1791.94,118,1,161059.6344,0,0,0,2,9,5.24684372,0,2,1,1,0,0
0,1791.94,26,0,196072.5984,0,0,0,1,1,10,0,0,0,0,0,0
0,3800.3,16,0,98036.2992,0,0,6,3,3,6.669144519,0,2,0,1,0,0
3,3800.3,17,0,49018.1496,0,1,4,1,1,10,0,1,1,0,0,0
0,3800.3,28,0,98036.2992,0,1,6,0,1,5.999940001,0,1,1,0,0,0
3,3800.3,28,0,98036.2992,0,1,6,1,4,5.919403316,0,0,1,0,0,0
2,1791.94,140,0,147054.4488,1,0,5,2,8,10,0,0,1,0,0,0
0,3800.3,18,0,196072.5984,0,0,0,3,3,1.125654675,0,0,0,0,0,0
0,3800.3,111,0,231085.5624,0,1,0,2,7,10,0,0,0,1,0,0
3,1791.94,178,0,220581.6732,1,0,2,2,1,0,0,1,1,0,0,0
0,1791.94,260,0,122545.374,1,1,1,4,1,0.339987574,0,0,1,0,0,0
0,1791.94,197,1,98036.2992,0,0,0,0,1,10,0,1,0,0,0,0
2,3800.3,28,0,87532.41,0,1,0,1,1,5.390792271,0,1,1,1,0,0
0,3800.3,28,0,224082.9696,0,0,0,1,7,1.666405257,0,1,0,0,0,0
0,1791.94,180,0,70025.928,0,0,1,0,5,10,0,0,1,0,1,0
0,1791.94,172,0,112041.4848,0,1,1,2,9,0.030255396,0,0,0,1,0,0
0,3800.3,177,0,220581.6732,1,0,0,1,1,0.755152898,0,2,1,0,0,0
1,3800.3,178,0,14005.1856,0,1,0,2,2,2.834463602,0,2,1,1,0,0
0,3800.3,174,1,49018.1496,0,0,5,0,6,0,0,1,1,1,0,0
3,3800.3,368,0,122545.374,0,0,5,0,1,10,0,1,1,0,0,0
4,3800.3,168,1,322119.2688,1,0,0,0,3,1.63074331,0,0,0,1,0,0
0,3800.3,156,0,220581.6732,0,0,1,0,3,4.417192808,0,1,0,0,0,0
0,3800.3,174,0,161059.6344,0,0,5,4,1,9.626113594,0,1,0,0,0,0
3,1791.94,215,0,164560.9308,0,1,0,0,7,0.722899802,0,1,1,0,0,0
0,3800.3,75,0,185568.7092,0,0,1,0,11,6.445631546,0,1,1,0,0,0
0,3800.3,28,0,154057.0416,0,1,1,3,3,0,0,3,1,1,0,0
0,3800.3,56,0,49018.1496,0,1,4,0,6,10,0,1,0,0,0,0
1,3800.3,16,0,49018.1496,0,1,1,4,3,10,0,1,1,0,0,0
0,3800.3,146,0,98036.2992,0,1,1,8,9,1.487926146,0,1,0,0,0,0
0,1791.94,168,1,24509.0748,0,1,0,3,7,3.190714634,0,0,0,0,0,0
0,3800.3,111,0,185568.7092,0,0,1,1,2,0.014679504,0,1,1,0,0,0
2,3800.3,252,0,14005.1856,0,0,1,1,3,0,0,1,1,0,0,0
0,3800.3,28,0,108540.1884,1,0,7,1,5,0,0,2,0,0,0,0
0,3800.3,28,2,196072.5984,0,1,8,6,11,8.351173878,0,2,0,0,0,0
0,1791.94,60,0,112041.4848,0,0,7,7,7,4.976982823,0,1,0,0,0,0
0,3800.3,314,0,49018.1496,0,0,1,1,7,0.138947818,0,0,0,0,0,0
0,3800.3,281,0,14005.1856,0,1,1,0,2,1.095288332,1,1,1,0,0,0
1,3800.3,28,0,122545.374,0,0,0,1,9,0.0416539,0,1,1,0,0,0
0,1791.94,24,0,196072.5984,1,1,1,3,1,7.264839861,0,3,0,0,0,0
0,3800.3,56,0,98036.2992,0,0,0,3,6,0,0,2,1,1,0,0
0,1791.94,169,1,224082.9696,0,1,0,8,4,1.248779426,0,0,1,0,0,0
0,1791.94,267,0,24509.0748,0,1,5,1,7,0,0,0,1,0,0,0
0,1791.94,56,0,24509.0748,1,0,0,0,1,6.343252559,0,0,1,0,0,0
0,3800.3,56,0,147054.4488,0,0,4,0,3,0.472980193,0,0,1,0,0,0
0,1791.94,129,0,108540.1884,0,1,0,1,4,6.767985326,1,4,1,0,0,0
0,3800.3,241,0,161059.6344,0,1,6,6,7,6.072294503,0,1,1,1,0,0
0,1791.94,115,0,136550.5596,0,1,0,3,3,4.157342483,0,1,1,1,0,0
1,3800.3,301,1,231085.5624,0,0,9,1,3,2.657389499,0,2,0,0,0,0
0,3800.3,128,1,220581.6732,0,0,1,2,5,3.827943081,0,3,1,0,0,0
4,1791.94,254,0,108540.1884,0,0,0,1,6,0.821730454,0,0,0,0,0,0
0,1791.94,125,0,112041.4848,0,1,0,3,3,6.476693561,1,1,0,0,0,0
0,1791.94,188,0,24509.0748,0,0,7,4,4,0,0,1,1,1,0,0
0,3800.3,175,0,49018.1496,0,1,1,1,4,0,0,2,1,0,0,0
0,3800.3,107,0,196072.5984,0,0,14,10,5,0,0,2,1,1,0,0
0,1791.94,222,0,154057.0416,0,0,8,2,4,2.25579439,0,3,0,0,0,0
0,3800.3,134,0,231085.5624,0,1,0,0,3,4.190746831,0,2,0,0,0,0
1,1791.94,28,0,24509.0748,0,0,6,1,3,9.890010971,0,0,0,0,0,0
0,3800.3,134,0,196072.5984,0,0,0,0,2,3.707302989,0,0,0,0,0,0
0,3800.3,108,0,24509.0748,0,0,0,1,7,1.231688469,0,2,0,1,0,0
2,1791.94,35,0,147054.4488,0,0,7,5,1,3.457711531,0,3,1,1,0,0
0,1791.94,252,0,161059.6344,0,1,1,0,4,3.364105472,1,0,0,0,0,0
0,3800.3,255,0,147054.4488,0,1,4,4,9,10,0,2,1,1,0,0
0,3800.3,63,0,164560.9308,0,0,2,3,5,4.205284444,0,1,1,0,0,0
1,1791.94,241,0,283605.0084,0,0,1,7,13,6.564843751,0,2,1,0,0,0
1,3800.3,100,0,147054.4488,0,1,1,1,2,7.500613241,0,1,0,1,0,0
2,3800.3,252,0,49018.1496,0,0,0,1,1,9.032518201,1,0,1,1,0,0
0,3800.3,28,0,161059.6344,1,1,8,2,13,1.175457102,0,0,0,0,0,0
0,3800.3,224,0,220581.6732,0,1,5,0,4,0,0,1,1,0,0,0
0,3800.3,28,0,24509.0748,0,0,0,1,10,9.032641559,1,2,1,1,0,0
4,3800.3,56,0,24509.0748,0,0,3,6,6,0.308713182,0,1,0,0,0,0
0,3800.3,28,0,98036.2992,0,1,1,5,3,0,0,0,0,0,0,0
0,3800.3,186,0,63023.3352,0,0,0,1,1,9.22435611,0,1,0,0,0,0
0,3800.3,28,0,108540.1884,1,0,4,1,8,0,0,1,0,0,0,0
0,1791.94,16,0,196072.5984,0,1,8,6,1,7.722107357,1,0,0,0,0,0
3,1791.94,163,0,56020.7424,0,0,11,0,1,1.527375996,0,1,0,0,0,0
0,1791.94,145,0,196072.5984,0,0,0,5,1,0,1,2,1,0,0,0
0,3800.3,28,0,98036.2992,0,1,4,0,1,4.721589478,0,0,0,1,0,0
0,3800.3,264,0,24509.0748,0,1,1,0,1,1.476790798,0,0,1,1,0,0
0,3800.3,212,1,220581.6732,0,0,2,3,7,0.050707634,0,1,1,0,0,0
0,3800.3,184,0,224082.9696,0,0,8,1,4,6.1158339,0,1,1,0,0,0
0,1791.94,281,0,220581.6732,0,0,0,3,7,2.865426396,0,1,0,0,0,0
0,3800.3,102,0,185568.7092,0,0,0,5,1,0.979639386,0,3,1,1,0,0
0,1791.94,109,0,122545.374,0,0,1,1,5,1.340154801,0,3,1,1,0,0
0,3800.3,28,1,154057.0416,0,1,5,4,1,0,0,0,0,1,0,0
0,1791.94,205,0,94535.0028,0,1,5,0,1,0.550733723,0,0,1,1,0,0
0,3800.3,100,0,147054.4488,0,1,1,1,7,0,0,2,1,1,0,0
0,3800.3,134,0,154057.0416,0,1,1,4,7,0,0,1,0,0,0,0
1,1791.94,64,1,14005.1856,0,0,2,0,2,9.345995793,1,0,1,1,0,0
1,3800.3,180,0,112041.4848,0,1,3,2,9,0,1,0,1,0,0,0
0,3800.3,156,0,108540.1884,0,0,1,1,2,1.325423086,0,1,1,0,0,0
1,3800.3,252,1,220581.6732,1,0,3,3,7,1.404819258,0,1,0,0,0,0
0,1791.94,120,0,87532.41,0,1,1,4,12,2.516124273,0,1,1,0,0,0
1,3800.3,183,0,231085.5624,1,1,4,3,2,0.41218046,0,0,0,0,0,0
0,3800.3,72,0,49018.1496,0,1,3,4,3,6.258409661,0,1,0,1,0,0
0,3800.3,28,0,49018.1496,0,0,1,1,5,0.029139934,0,1,1,0,0,0
3,1791.94,35,0,98036.2992,0,0,2,0,2,2.877625307,0,2,0,0,0,0
0,3800.3,168,0,49018.1496,0,0,0,0,2,8.004108625,0,1,1,1,0,0
0,3800.3,28,0,234586.8588,0,0,0,5,7,7.659997906,0,2,1,0,0,0
0,3800.3,251,1,56020.7424,0,0,1,3,3,9.970218046,0,1,1,0,1,0
0,3800.3,68,0,24509.0748,0,1,0,4,2,0,0,2,0,0,0,0
0,3800.3,28,0,147054.4488,0,1,1,1,6,2.618700563,0,0,0,0,0,0
1,1791.94,38,0,322119.2688,0,0,5,2,8,3.402001811,0,1,0,1,0,0
0,3800.3,188,0,147054.4488,0,1,2,0,1,9.914316916,0,1,0,0,0,0
2,3800.3,151,0,14005.1856,0,1,5,2,2,1.46881233,0,1,1,0,0,0
0,3800.3,166,0,224082.9696,0,0,0,1,7,0.984174547,0,0,1,1,0,0
0,3800.3,100,0,220581.6732,0,1,0,1,6,0.444822936,0,0,0,0,0,0
0,3800.3,224,0,112041.4848,0,0,1,1,3,1.993316708,0,1,1,1,0,0
4,3800.3,71,0,112041.4848,0,0,0,2,5,10,0,2,0,0,1,0
0,3800.3,116,1,196072.5984,0,0,0,0,5,0.369850271,0,1,1,1,0,0
1,3800.3,252,0,154057.0416,0,0,1,4,7,10,0,2,1,0,0,0
2,1791.94,257,0,122545.374,0,0,1,0,1,2.259029647,0,1,1,0,0,0
0,1791.94,146,0,63023.3352,0,1,0,2,6,0.071775516,0,0,1,0,0,0
0,1791.94,108,0,122545.374,0,0,1,1,6,0.410452765,0,3,0,1,0,0
1,3800.3,264,0,14005.1856,0,1,1,1,1,0.090909008,0,1,1,0,0,0
0,3800.3,36,0,175064.82,0,1,1,0,1,0.455813288,0,3,1,1,0,0
1,3800.3,350,0,63023.3352,0,1,0,4,2,10,0,1,1,1,0,0
0,3800.3,28,0,24509.0748,0,0,1,3,1,10,0,1,0,0,0,0
0,1791.94,128,0,122545.374,0,1,5,1,5,0,0,3,0,0,0,0
1,3800.3,254,0,112041.4848,0,0,0,5,1,0,0,2,1,1,0,0
2,1791.94,199,0,63023.3352,0,0,0,6,5,0.031029441,0,2,1,1,0,0
1,3800.3,325,0,147054.4488,0,0,9,3,5,0.158003336,0,1,1,1,0,0
0,3800.3,168,0,49018.1496,0,0,0,0,1,9.223681148,0,2,1,1,0,0
0,1791.94,281,0,24509.0748,0,1,3,1,5,0.040933949,0,0,1,0,0,0
1,3800.3,264,2,112041.4848,0,0,0,1,1,0,0,3,1,0,0,0
0,1791.94,210,0,283605.0084,0,0,1,8,7,0.23723237,0,2,0,0,0,0
0,1791.94,140,0,24509.0748,0,0,0,0,14,10,0,2,1,0,0,0
1,1791.94,175,0,224082.9696,0,1,0,4,6,6.453195833,0,0,1,0,0,0
0,3800.3,64,1,122545.374,0,1,2,7,3,0.139128579,1,2,1,1,0,0
0,3800.3,233,0,164560.9308,0,0,4,3,2,0.473156657,0,1,0,0,0,0
0,3800.3,262,0,283605.0084,0,0,1,8,5,4.563459417,0,2,0,0,0,0
0,3800.3,169,0,224082.9696,0,0,0,1,8,0,0,0,1,1,0,0
0,3800.3,60,1,224082.9696,1,0,10,5,8,0.305314468,0,1,1,0,0,0
0,3800.3,156,0,49018.1496,0,0,0,0,1,0,0,3,0,1,0,0
0,1791.94,75,0,231085.5624,0,0,7,7,7,5.728934372,1,0,1,0,0,0
0,3800.3,268,0,175064.82,0,1,0,10,1,0.445305572,0,2,1,1,0,0
0,3800.3,183,0,24509.0748,0,1,0,6,1,0,0,0,0,1,0,0
0,3800.3,112,0,122545.374,0,1,4,0,8,0,0,0,0,1,0,0
2,1791.94,28,1,14005.1856,0,1,9,4,11,10,0,0,1,0,0,0
0,1791.94,221,0,112041.4848,0,0,5,6,2,0.133418965,0,2,1,0,0,0
3,3800.3,252,0,196072.5984,0,1,0,3,5,0,0,0,1,1,0,0
0,3800.3,112,0,283605.0084,0,1,0,2,6,0.422474526,0,1,0,0,0,0
0,1791.94,267,0,224082.9696,0,0,5,1,10,2.527783138,0,2,1,0,0,0
1,3800.3,252,0,122545.374,0,1,0,0,11,0,0,1,1,0,0,0
4,3800.3,154,0,154057.0416,0,0,5,8,1,0.596255244,0,1,1,1,0,0
0,3800.3,18,0,231085.5624,0,0,1,2,4,4.719020629,0,0,1,0,0,0
1,3800.3,261,0,164560.9308,0,0,0,3,10,0.41958572,0,1,1,0,0,0
0,3800.3,56,0,70025.928,0,1,0,5,3,4.492567191,0,1,1,1,0,0
0,3800.3,182,0,38514.2604,0,1,1,1,4,0,0,0,1,1,0,0
0,3800.3,185,0,24509.0748,0,1,0,5,6,0.064425701,0,1,0,1,0,0
0,3800.3,23,0,63023.3352,0,1,3,4,3,6.461971694,0,1,1,1,0,0
0,3800.3,51,0,322119.2688,0,1,0,3,6,0,0,0,1,0,0,0
0,3800.3,28,0,14005.1856,0,1,1,5,1,0,1,0,1,0,0,0
3,3800.3,352,0,147054.4488,0,0,1,0,7,10,0,2,1,0,0,0
1,3800.3,226,1,108540.1884,0,0,0,2,7,0,0,1,0,1,0,0
0,3800.3,112,1,196072.5984,0,0,0,0,4,0.250602274,0,1,1,1,0,0
0,3800.3,56,0,56020.7424,0,0,0,8,2,0,0,1,0,0,0,0
0,3800.3,182,0,14005.1856,0,0,0,3,8,7.131873752,0,1,1,1,0,0
0,3800.3,256,0,87532.41,0,1,2,3,11,4.62200525,0,1,1,0,0,0
2,1791.94,168,0,98036.2992,0,0,6,7,1,7.460158523,0,0,0,0,0,0
0,3800.3,110,0,234586.8588,0,1,1,0,1,0,0,1,0,0,0,0
0,3800.3,21,0,220581.6732,0,1,0,1,11,2.099112596,0,2,1,0,0,0
0,1791.94,16,0,14005.1856,0,0,2,7,1,0.056825672,0,1,1,0,0,0
0,3800.3,112,0,94535.0028,0,1,2,3,7,0.585040183,0,1,1,0,0,0
3,3800.3,124,0,38514.2604,0,0,11,1,1,0.316462068,0,1,0,1,0,0
0,3800.3,28,0,112041.4848,0,1,0,1,1,7.294998996,0,2,1,0,0,0
1,3800.3,128,0,175064.82,0,0,1,2,1,6.528079285,0,0,1,1,0,0
0,1791.94,57,0,63023.3352,0,1,0,0,6,5.04779631,0,1,0,1,0,0
0,3800.3,347,0,175064.82,0,0,0,5,6,5.782246704,0,2,0,0,0,0
0,1791.94,31,0,122545.374,0,0,0,7,2,10,0,0,1,1,0,0
1,1791.94,92,0,87532.41,0,0,1,4,8,7.153256081,0,2,1,1,0,0
0,3800.3,112,0,164560.9308,0,0,1,0,4,0.058711563,0,2,0,0,0,0
4,1791.94,177,0,224082.9696,0,1,1,3,6,7.086898006,0,0,0,1,0,0
0,3800.3,224,0,220581.6732,0,1,0,0,7,6.826459164,0,0,1,0,0,0
