Delivery_lead_time,Distance_from_supplier,Confirmation_lead_time,Container_20,Container_ratio,Only_container_40,Deli_date_lateness_late,Deli_lead_time_late,Weekday_Count,Holiday_Count,Label
0,1791.94,0,14,0,0,1,0,6,2,0
0,3800.3,0,8,0,0,1,0,5,0,0
1,3800.3,2,4,3.290045389,0,1,0,5,0,0
0,3800.3,0,0,0.053398626,0,1,1,6,0,0
0,3800.3,0,0,5.999940001,0,1,1,7,0,0
0,3800.3,0,0,2.721176863,1,1,1,6,0,0
0,3800.3,0,5,0.063820772,0,1,0,6,0,0
0,1791.94,0,1,0.164697739,0,1,1,4,0,0
2,1791.94,0,0,0.090663443,0,1,0,5,0,0
0,3800.3,0,7,0.039327357,0,1,1,6,0,0
0,3800.3,0,7,4.264667886,0,1,1,5,1,0
0,1791.94,0,2,0.090583762,0,0,0,3,1,0
0,1791.94,0,0,1.952348881,1,0,0,5,0,0
0,1791.94,0,0,0.142084659,0,1,0,8,0,0
0,3800.3,0,4,0.042332859,1,0,1,5,0,0
0,3800.3,0,0,10,0,0,0,5,0,0
0,3800.3,0,2,0,0,1,1,5,0,0
0,1791.94,0,2,4.161101766,0,1,0,8,0,0
0,1791.94,0,1,0.419549429,0,1,0,5,0,0
1,3800.3,0,2,0.01482172,0,1,1,3,0,0
1,1791.94,1,2,4.647248031,1,1,0,7,0,0
1,1791.94,0,0,0,0,0,1,5,0,0
0,1791.94,2,1,0.008640579,0,1,1,8,4,0
0,1791.94,0,1,0,0,1,1,6,5,0
0,3800.3,0,0,1.097925389,0,1,1,2,5,0
0,1791.94,0,1,0.272726984,0,1,0,5,0,0
3,3800.3,0,0,0.657653043,1,1,0,5,0,0
0,3800.3,1,2,0,0,1,0,4,1,0
2,1791.94,0,1,9.745793148,0,1,1,5,0,0
0,1791.94,0,1,9.625609316,0,1,0,5,0,0
1,3800.3,0,9,3.583966331,0,0,0,5,0,0
0,1791.94,0,0,4.691743665,0,0,1,6,0,0
0,3800.3,0,0,0,0,1,0,4,0,0
2,1791.94,1,0,0.078006001,0,1,1,5,0,0
1,1791.94,0,1,0.201520912,0,0,1,5,0,0
0,3800.3,0,1,5.346338981,0,0,0,5,4,0
3,1791.94,0,4,0,1,1,0,3,1,0
1,1791.94,2,0,4.542143828,0,0,1,5,0,0
0,1791.94,0,2,0.107051404,0,0,0,5,0,0
1,1791.94,0,0,0.055217107,0,0,1,4,0,0
1,3800.3,0,1,1.413402554,1,0,0,7,3,0
0,1791.94,0,0,0,0,0,0,6,0,0
0,1791.94,0,5,1.819127958,0,1,0,8,2,0
1,1791.94,0,0,0.220349725,0,1,0,4,0,0
0,3800.3,0,1,8.322379416,0,0,1,7,0,0
0,1791.94,0,2,0,0,1,0,4,0,0
0,1791.94,0,2,0,0,1,0,6,0,0
1,1791.94,1,3,5.354877495,0,1,0,4,0,0
1,1791.94,0,1,0,1,0,1,5,0,0
1,1791.94,0,0,5.999940001,0,1,1,9,0,0
1,1791.94,0,0,0.071496478,0,1,1,6,0,0
3,3800.3,0,3,4.903589923,0,1,0,5,1,0
2,3800.3,0,1,0,1,1,0,4,0,0
0,1791.94,0,0,0,0,1,0,5,0,0
-1,3800.3,0,0,1.364266083,0,0,0,7,0,0
0,3800.3,0,4,0,0,1,1,6,0,0
0,1791.94,0,1,1.965106733,0,1,1,7,0,0
2,3800.3,0,0,2.375282497,0,1,1,4,0,0
0,1791.94,0,3,0.826267006,0,0,0,7,0,0
0,3800.3,0,1,10,0,0,0,8,0,0
2,3800.3,0,0,0,0,1,0,6,0,0
0,1791.94,2,1,0.155128183,0,1,1,3,0,0
0,1791.94,0,0,0.197402868,0,0,0,7,5,0
3,3800.3,0,0,0.048382379,0,1,0,4,0,0
0,3800.3,0,3,0.03049372,0,1,0,6,0,0
0,1791.94,0,0,0,0,0,1,4,5,0
0,1791.94,0,0,0,0,1,1,9,0,0
1,1791.94,0,0,6.060124923,0,1,0,5,0,0
0,1791.94,0,0,4.957333235,0,0,1,5,0,0
0,1791.94,0,5,5.490926618,0,1,1,5,0,0
1,3800.3,1,1,4.961371651,0,1,1,5,0,0
0,3800.3,0,0,5.436414684,0,1,0,3,0,0
2,3800.3,1,3,1.036197531,0,1,1,6,0,0
2,1791.94,0,0,0.056324215,1,1,1,5,0,0
1,3800.3,2,6,0.098574126,0,1,0,6,0,0
1,1791.94,0,0,0,0,0,0,6,0,0
0,3800.3,0,8,0.24846604,0,1,0,5,0,0
1,3800.3,0,0,6.425318353,0,1,0,5,2,0
0,1791.94,0,4,0,0,1,1,5,0,0
0,1791.94,0,10,4.928561174,0,1,1,5,0,0
0,3800.3,0,1,0,0,0,0,7,1,0
0,3800.3,0,1,0.059138443,0,1,1,5,0,0
0,3800.3,0,0,8.386972403,1,1,0,5,0,0
0,3800.3,0,4,5.342550229,0,1,1,4,0,0
0,3800.3,0,1,2.488163153,0,1,1,4,0,0
0,3800.3,0,0,8.136775986,0,0,0,7,2,0
2,3800.3,0,0,0,0,1,0,2,0,0
0,3800.3,0,0,0,0,0,1,4,0,0
0,3800.3,0,0,0.99999,0,1,0,5,0,0
2,3800.3,0,3,0.076660116,0,1,1,5,0,0
0,1791.94,1,1,0.554915222,0,1,1,6,0,0
0,1791.94,0,4,4.553880912,0,1,0,3,0,0
0,3800.3,0,6,4.692276036,0,1,0,6,5,0
1,3800.3,0,0,3.798517868,1,1,0,5,0,0
1,1791.94,0,0,2.064452324,0,1,0,6,0,0
0,1791.94,0,0,4.152613628,1,0,0,7,0,0
3,1791.94,0,0,0,0,1,0,5,0,0
0,1791.94,0,1,0.064819653,1,0,1,7,0,0
1,1791.94,0,0,0.052567698,0,1,0,7,0,0
2,3800.3,0,3,4.522378989,0,1,1,5,0,0
1,3800.3,0,4,0.843344188,0,0,1,6,4,0
1,1791.94,0,1,0,0,1,1,7,0,0
1,1791.94,0,3,1.189188114,0,1,1,4,0,0
1,1791.94,1,0,8.819719356,0,1,0,5,0,0
1,3800.3,0,4,0.591477523,0,1,0,6,0,0
2,1791.94,0,1,3.809601845,0,0,1,4,0,0
1,3800.3,0,2,0,0,0,1,4,1,0
1,1791.94,0,0,0,0,1,0,7,0,0
1,3800.3,0,1,3.319789043,0,0,1,4,1,0
0,1791.94,0,0,0.635986559,0,1,1,4,2,0
0,3800.3,0,0,2.685075066,0,1,1,4,3,0
3,3800.3,0,0,6.170048005,0,1,1,5,0,0
0,3800.3,0,6,0.089189283,0,1,0,7,0,0
0,3800.3,2,3,0.786308519,0,1,0,6,1,0
0,3800.3,0,4,6.363391772,0,1,1,5,0,0
2,1791.94,0,0,0,0,1,1,4,0,0
0,3800.3,0,0,5.080172236,0,1,1,5,0,0
1,3800.3,0,0,0.852481686,0,1,0,6,0,0
2,3800.3,1,0,0,0,1,1,5,0,0
0,1791.94,0,0,0.195980635,0,0,1,5,0,0
0,1791.94,0,1,0,0,1,0,7,2,0
0,1791.94,0,0,0,0,0,1,5,0,0
0,1791.94,0,2,3.223996011,0,1,0,6,2,0
1,3800.3,0,0,5.121590376,0,0,0,7,4,0
1,3800.3,0,0,0.648723578,0,0,1,7,2,0
1,1791.94,0,4,1.064118245,0,1,1,7,0,0
0,1791.94,0,0,0.03257174,0,1,0,5,3,0
1,1791.94,0,0,8.31272028,0,1,1,6,0,0
0,3800.3,1,0,0,0,1,1,7,0,0
0,1791.94,0,3,0.068741507,0,1,1,6,4,0
3,1791.94,0,0,0.021796287,0,1,0,5,1,0
0,3800.3,0,8,0.084486408,0,1,0,4,0,0
3,3800.3,0,0,0.532450826,0,1,0,4,0,0
1,1791.94,1,0,3.425286011,0,1,0,7,0,0
0,3800.3,0,2,0.183505134,0,1,0,5,0,0
1,1791.94,0,6,0.523735023,0,0,0,2,4,0
1,3800.3,0,0,0.149731108,0,0,0,5,0,0
0,1791.94,0,0,0.073407624,0,1,0,8,0,0
2,3800.3,2,4,0.645234801,0,0,1,4,0,0
1,3800.3,0,1,8.348270005,0,1,1,5,0,0
4,3800.3,0,0,0.026188703,0,0,0,5,2,0
0,3800.3,0,0,4.374985987,0,0,1,7,0,0
0,1791.94,0,1,4.688063863,0,1,1,4,0,0
3,3800.3,1,3,0.358722241,0,0,0,6,0,0
2,3800.3,0,0,0.041076083,0,1,0,4,0,0
2,3800.3,0,3,0.064511165,0,0,1,5,0,0
3,3800.3,0,0,0,1,1,0,6,0,0
1,3800.3,0,0,1.605927249,1,0,0,5,0,0
1,3800.3,0,1,3.708500677,0,0,0,3,0,0
0,1791.94,0,1,7.664581981,0,1,1,5,0,0
0,1791.94,0,1,10,0,1,0,5,0,0
0,3800.3,0,3,0,0,1,0,3,0,0
0,1791.94,0,0,5.060824407,0,1,0,6,0,0
0,3800.3,0,4,6.213928175,0,1,0,3,2,0
0,3800.3,0,0,0,0,1,1,4,1,0
0,3800.3,1,13,0.152235363,0,0,0,5,0,0
1,1791.94,0,0,0.362219854,0,1,1,3,0,0
0,1791.94,1,0,0.072800797,0,1,1,7,0,0
1,1791.94,1,10,0,0,1,1,6,0,0
1,3800.3,0,5,4.331763176,0,1,1,6,3,0
0,1791.94,0,0,0,0,1,0,5,1,0
1,3800.3,0,3,1.458119724,0,1,0,4,4,0
1,3800.3,0,0,0.386314214,1,0,1,5,0,0
1,1791.94,1,0,2.337723969,0,0,1,5,0,0
3,1791.94,0,0,0,0,1,0,6,0,0
2,1791.94,0,0,0,0,1,1,5,0,0
3,1791.94,0,5,8.377644519,0,0,1,6,0,0
2,3800.3,0,1,4.163494988,0,1,1,5,0,0
0,1791.94,1,0,5.418579847,0,1,1,6,2,0
0,1791.94,1,0,0,0,1,1,7,0,0
0,1791.94,1,1,0.107426363,0,1,1,5,0,0
1,1791.94,0,0,10,0,0,0,7,0,0
1,1791.94,0,0,0.488701161,0,1,0,6,0,0
0,3800.3,0,0,0,0,1,0,7,0,0
0,3800.3,0,2,0.100577347,0,1,1,3,0,0
2,1791.94,0,1,1.354015306,0,1,0,5,0,0
0,3800.3,1,0,0.571680821,0,1,1,5,0,0
1,3800.3,0,0,6.266214405,0,1,1,5,0,0
0,3800.3,0,2,9.510606297,0,0,0,7,0,0
1,1791.94,0,8,0.248492041,0,1,1,7,0,0
0,1791.94,0,1,0.017334331,0,0,1,5,0,0
1,1791.94,1,0,0.104221825,0,1,1,7,0,0
0,1791.94,1,3,10,0,1,0,7,0,0
0,1791.94,0,3,8.963166402,0,1,0,8,0,0
0,1791.94,0,2,0.160209143,0,1,1,5,1,0
1,3800.3,0,2,6.002530329,0,0,1,6,4,0
0,3800.3,0,3,0,0,1,1,4,2,0
1,1791.94,0,8,0.085793105,0,1,1,7,0,0
2,1791.94,0,1,5.983058345,0,0,0,7,5,0
2,1791.94,0,2,0.289456819,0,1,1,6,0,0
1,1791.94,0,0,3.926991134,0,1,0,7,0,0
1,1791.94,1,0,5.837681077,0,1,1,3,2,0
1,3800.3,0,0,4.849156238,1,1,1,8,0,0
1,1791.94,0,4,0,0,1,1,6,0,0
0,1791.94,0,1,0.031860659,0,1,1,5,0,0
1,1791.94,0,3,0.141414763,0,1,1,5,0,0
0,3800.3,0,1,0,0,0,0,4,1,0
1,1791.94,1,5,0.012798019,0,1,0,5,0,0
3,3800.3,0,1,0,0,0,0,8,0,0
0,1791.94,1,0,0.466196616,0,1,0,8,0,0
0,1791.94,0,0,0.074787122,0,1,1,7,0,0
1,1791.94,0,3,0,0,1,0,7,0,0
1,3800.3,0,1,1.809275416,0,0,1,4,2,0
0,1791.94,0,0,0.084121592,0,1,1,7,0,0
1,1791.94,0,4,0,1,1,1,5,0,0
0,3800.3,0,0,0,0,1,0,5,0,0
1,1791.94,0,0,0.009412443,0,0,1,6,0,0
3,1791.94,0,1,2.774105865,0,1,0,2,0,0
0,1791.94,0,0,0,0,1,1,5,0,0
0,1791.94,0,9,7.435559825,0,1,0,5,0,0
0,3800.3,0,0,0.010071034,0,1,1,6,0,0
0,3800.3,0,2,7.252097356,0,0,0,3,1,0
2,1791.94,0,0,10,0,1,0,6,0,0
1,1791.94,0,3,0,0,0,0,5,0,0
1,3800.3,0,0,8.723680967,0,1,1,5,0,0
3,3800.3,0,5,0.465639791,0,0,0,6,0,0
0,3800.3,0,0,4.758455292,0,1,0,4,0,0
0,1791.94,0,9,0,0,1,0,5,0,0
0,3800.3,0,0,5.293165492,0,1,0,6,0,0
0,1791.94,0,0,8.854938035,0,1,1,6,0,0
1,3800.3,1,2,0,0,1,0,4,0,0
1,3800.3,1,1,2.776324284,0,1,1,7,0,0
1,1791.94,0,0,1.996854262,0,1,0,5,0,0
3,3800.3,1,2,2.961751957,0,1,1,7,0,0
0,1791.94,0,4,0.054684619,0,1,0,6,0,0
1,3800.3,0,3,5.484384824,0,1,1,4,0,0
0,3800.3,0,2,0.298702196,0,0,1,7,0,0
0,3800.3,0,1,0.321945185,0,0,0,8,0,0
1,1791.94,0,0,0,1,1,0,5,0,0
0,1791.94,1,0,6.055377156,0,0,0,5,0,0
0,3800.3,0,3,3.045558847,0,1,0,5,0,0
1,3800.3,0,0,8.614444515,0,0,0,5,0,0
0,1791.94,0,1,0.315173622,0,1,0,7,0,0
0,1791.94,0,3,8.590658871,0,1,0,5,1,0
1,1791.94,0,5,2.85514206,1,1,0,5,1,0
1,3800.3,0,0,0.024466918,0,1,1,5,0,0
1,3800.3,0,0,0,0,0,1,5,0,0
0,3800.3,1,0,5.91278829,1,1,1,6,0,0
0,3800.3,0,1,0.066525991,0,0,0,7,4,0
0,1791.94,0,2,0.735812945,0,1,1,2,0,0
1,3800.3,1,4,0.104852183,0,1,1,4,3,0
0,1791.94,0,0,0.201164609,0,1,0,6,0,0
0,1791.94,0,0,8.673561255,0,0,1,6,0,0
2,3800.3,0,2,0.047148929,0,1,0,8,0,0
0,3800.3,0,4,1.325581658,0,1,0,5,2,0
0,1791.94,0,0,0.037233298,0,0,1,5,0,0
0,1791.94,0,0,0.023273766,0,0,0,5,0,0
1,3800.3,0,3,0.336815743,0,0,0,4,1,0
1,1791.94,0,3,2.89444088,0,1,1,3,3,0
1,1791.94,0,6,2.12358079,0,1,1,6,0,0
1,3800.3,0,0,10,0,1,0,5,0,0
0,1791.94,0,0,2.745385632,0,1,0,6,3,0
0,1791.94,0,5,0.439029805,0,1,0,6,3,0
2,1791.94,0,0,1.579757819,0,1,0,5,0,0
3,1791.94,0,0,7.597490653,0,0,1,3,0,0
4,3800.3,0,0,0,0,1,0,5,2,0
0,1791.94,0,0,6.857092512,0,0,0,5,0,0
0,1791.94,0,0,0,0,0,0,5,0,0
0,3800.3,0,6,1.785201874,0,1,0,6,1,0
0,3800.3,0,0,0.18985727,0,1,0,3,1,0
0,3800.3,0,0,0,0,1,0,5,0,0
1,1791.94,0,0,0,0,1,0,6,0,0
1,3800.3,0,3,4.251893836,1,1,0,6,0,0
2,3800.3,0,8,0,0,1,1,5,0,0
3,1791.94,0,0,5.082051358,0,1,0,6,0,0
1,3800.3,0,0,1.009045199,0,1,1,5,0,0
2,3800.3,0,0,7.69215232,1,1,0,8,0,0
0,3800.3,0,6,2.269531165,0,1,1,5,3,0
0,3800.3,0,3,0.670318517,0,1,0,3,0,0
0,3800.3,0,1,0,0,1,1,5,0,0
0,3800.3,0,4,0.301734846,0,0,1,7,0,0
0,1791.94,0,6,0,0,1,1,5,0,0
2,3800.3,0,0,5.999940001,0,1,1,5,0,0
0,3800.3,0,0,0.059862935,0,1,1,5,0,0
0,3800.3,1,1,4.750886191,1,1,0,7,0,0
1,3800.3,0,0,0.141596764,0,0,0,7,0,0
0,3800.3,0,0,0.140752655,0,1,1,6,0,0
0,1791.94,0,0,8.019949321,0,1,1,5,0,0
2,3800.3,1,0,0.047793409,0,1,0,6,0,0
2,1791.94,0,0,0.094539743,0,1,0,6,0,0
0,3800.3,0,0,3.599696116,0,1,1,7,2,0
1,1791.94,1,1,10,0,0,0,3,0,0
2,1791.94,0,0,0,0,1,1,5,0,0
0,3800.3,0,2,0,0,1,1,4,0,0
0,1791.94,0,6,0,0,1,1,5,0,0
1,3800.3,0,5,0.267693131,0,0,0,7,0,0
1,3800.3,0,4,0.33885006,0,1,0,7,3,0
1,3800.3,1,1,4.922929439,0,1,1,4,1,0
0,3800.3,0,0,4.567036221,0,1,1,5,0,0
1,3800.3,0,0,2.445688994,0,1,1,5,0,0
0,1791.94,0,0,6.33532306,0,0,1,5,3,0
1,3800.3,0,0,5.708455258,1,1,1,5,0,0
0,3800.3,2,0,10,0,0,1,5,0,0
0,1791.94,0,1,0,0,1,1,6,0,0
0,3800.3,1,1,0.861086103,0,1,0,4,0,0
0,3800.3,2,0,4.087838234,0,1,1,5,0,0
2,1791.94,1,0,0,1,1,1,7,0,0
1,3800.3,0,1,3.399138928,0,0,0,6,4,0
1,3800.3,0,3,0,0,1,1,7,0,0
1,3800.3,0,5,0.209279742,1,1,0,5,0,0
1,3800.3,0,0,0.098288395,1,1,1,6,0,0
0,3800.3,0,8,0.223359571,0,1,0,8,1,0
0,3800.3,0,0,0,0,1,1,5,0,0
3,1791.94,0,0,1.144373606,0,0,0,7,0,0
0,1791.94,0,0,0.086329998,0,1,1,7,0,0
3,1791.94,0,0,0,0,1,1,3,0,0
0,3800.3,0,15,0.015923966,0,0,0,5,4,0
0,3800.3,0,0,2.046779531,0,1,0,6,0,0
1,3800.3,0,1,3.52888739,0,0,1,5,1,0
1,3800.3,0,15,0.975209221,0,1,1,4,0,0
1,1791.94,0,0,0,0,1,0,4,0,0
0,1791.94,0,0,0.078817946,0,1,1,5,0,0
1,1791.94,0,7,0,0,1,1,5,2,0
0,3800.3,0,0,5.845764728,0,1,0,5,0,0
0,1791.94,0,8,0,0,1,1,5,0,0
1,1791.94,0,0,4.880970159,0,0,0,6,0,0
1,3800.3,0,4,0.079114285,0,1,0,5,0,0
1,1791.94,0,3,0.851811676,0,1,0,5,0,0
0,1791.94,0,0,0,0,1,0,5,0,0
0,3800.3,0,1,0.046777157,0,1,1,5,0,0
1,3800.3,0,0,0,0,1,1,4,0,0
0,3800.3,0,0,10,0,1,1,5,0,0
3,3800.3,0,0,0.486049991,0,1,0,4,0,0
0,1791.94,0,0,4.859964843,0,0,1,6,0,0
2,1791.94,0,4,5.336063826,0,1,0,6,1,0
1,3800.3,0,0,0.694645628,0,0,0,8,0,0
1,3800.3,0,2,1.14161503,0,1,0,7,0,0
0,3800.3,0,1,0.099312266,0,1,0,6,0,0
0,1791.94,0,1,0,1,1,0,5,0,0
0,1791.94,0,3,3.56246889,0,1,1,5,0,0
0,1791.94,0,1,6.892401899,0,1,1,5,2,0
0,3800.3,0,0,0.086517128,0,1,1,3,0,0
0,1791.94,0,0,0.677233587,0,1,1,3,0,0
1,1791.94,0,0,9.871747291,0,1,0,5,0,0
0,1791.94,0,0,4.208772182,0,1,1,9,0,0
0,3800.3,1,5,0,0,1,1,7,0,0
0,1791.94,0,11,0.219450651,0,1,0,5,0,0
1,3800.3,0,2,2.71627375,0,0,0,7,0,0
1,1791.94,0,0,0,0,0,1,6,0,0
0,1791.94,0,0,4.982871833,0,0,0,7,1,0
2,1791.94,0,0,0,0,1,0,5,0,0
1,1791.94,0,3,3.891835036,0,0,1,5,0,0
0,1791.94,0,1,0.167067336,0,1,0,5,0,0
0,1791.94,0,2,0,0,1,0,5,0,0
1,1791.94,0,0,6.4999675,1,0,1,3,0,0
1,1791.94,0,0,0.652167974,0,1,1,3,3,0
0,1791.94,0,0,0.004002771,0,1,0,5,1,0
0,1791.94,0,6,0,0,1,1,5,0,0
2,1791.94,1,2,5.224582362,1,1,1,5,0,0
2,3800.3,0,6,1.493347743,1,1,1,3,0,0
0,1791.94,0,7,3.643863101,1,1,1,7,0,0
0,3800.3,0,1,4.445416397,0,1,0,3,0,0
1,1791.94,1,3,7.508255028,0,1,0,7,1,0
0,3800.3,0,2,0,0,1,1,4,0,0
3,3800.3,0,4,0,1,1,0,7,0,0
1,1791.94,0,2,9.164221892,0,1,0,6,0,0
0,1791.94,0,0,0,0,0,1,5,0,0
3,1791.94,0,7,5.120048394,0,1,1,7,0,0
0,3800.3,0,0,5.999940001,0,0,1,5,0,0
1,3800.3,0,8,3.848915724,0,1,1,3,0,0
1,3800.3,0,0,8.816546663,0,1,0,5,0,0
0,1791.94,1,3,0.199289702,0,1,1,5,0,0
0,1791.94,0,0,0.035458253,0,1,1,7,0,0
0,3800.3,1,7,6.321329988,1,1,1,5,0,0
1,3800.3,0,0,0.137224465,0,1,0,5,0,0
0,3800.3,0,0,3.193961299,0,0,0,7,0,0
0,3800.3,0,0,7.899747596,0,0,1,5,0,0
1,1791.94,0,1,1.646765369,0,1,0,5,0,0
2,3800.3,0,0,5.491572985,0,0,1,6,0,0
0,1791.94,0,0,0.124594328,0,1,0,7,0,0
0,3800.3,0,1,0,0,1,1,5,5,0
2,1791.94,0,2,5.739205131,0,1,1,2,0,0
0,1791.94,0,0,0.106184864,0,1,0,6,0,0
0,3800.3,0,8,5.748068768,0,1,0,6,0,0
0,1791.94,0,0,1.584572239,0,0,0,5,1,0
0,3800.3,0,5,0.080749101,0,1,1,5,0,0
0,3800.3,0,5,0,0,1,1,7,0,0
0,3800.3,0,1,0.783875074,0,1,1,5,0,0
0,1791.94,0,3,8.308394222,0,1,1,6,0,0
0,3800.3,0,0,0.04799569,1,0,1,5,0,0
0,3800.3,0,0,0,0,1,0,5,0,0
0,3800.3,0,1,5.600439229,0,1,1,8,0,0
0,3800.3,0,2,0.211168103,0,1,0,5,0,0
0,1791.94,1,1,0.31512496,0,1,0,5,3,0
1,1791.94,0,4,3.344905912,0,0,1,6,0,0
0,1791.94,0,1,9.788673382,0,0,0,3,0,0
0,1791.94,0,8,0,0,1,1,7,0,0
0,1791.94,0,2,0,0,1,0,7,1,0
1,3800.3,0,3,0,0,1,0,6,0,0
2,1791.94,0,1,9.654961235,0,1,1,5,0,0
0,3800.3,0,0,4.271206515,0,1,0,3,2,0
1,1791.94,0,0,1.389298704,0,1,0,6,0,0
0,1791.94,0,5,7.947280592,1,1,1,5,4,0
0,3800.3,0,0,2.878118063,0,0,0,6,2,0
3,3800.3,0,7,0.420219457,0,1,1,4,0,0
1,3800.3,0,0,1.718568698,0,1,1,5,5,0
0,3800.3,0,0,0.043604098,0,1,0,5,0,0
1,1791.94,1,3,0,0,0,0,6,2,0
0,3800.3,0,1,0.193874452,0,1,0,7,0,0
2,3800.3,0,0,2.214361525,0,1,0,5,4,0
0,1791.94,0,2,0,1,1,1,4,0,0
2,1791.94,1,0,4.318096506,0,1,1,4,0,0
3,3800.3,0,0,0.7997598,0,0,1,3,0,0
1,1791.94,0,0,0.427109697,0,1,1,4,0,0
0,3800.3,0,1,0.192877466,0,1,0,6,0,0
0,1791.94,0,1,10,0,1,0,6,0,0
0,3800.3,1,0,0,0,1,1,3,0,0
0,3800.3,0,3,0,0,1,1,5,3,0
1,3800.3,1,0,2.789661944,0,1,0,7,0,0
1,1791.94,0,13,10,0,1,0,6,0,0
0,3800.3,0,0,0.447492049,0,1,1,5,0,0
0,3800.3,0,0,0.41159943,0,0,1,5,0,0
4,3800.3,0,2,2.003508514,1,0,0,6,0,0
0,3800.3,0,6,5.985738214,1,1,1,6,0,0
1,1791.94,0,0,0,0,0,1,7,0,0
1,1791.94,1,4,7.482768203,0,1,0,5,2,0
2,1791.94,0,0,10,0,1,0,5,0,0
1,3800.3,0,0,9.720305812,0,0,0,5,0,0
0,3800.3,0,0,0.573270956,0,0,0,6,2,0
1,3800.3,0,2,7.797561226,0,0,1,5,1,0
0,3800.3,0,0,1.377903592,0,0,1,6,0,0
0,3800.3,0,4,7.555941287,0,0,0,3,0,0
1,3800.3,0,0,5.916103694,0,1,0,6,0,0
0,3800.3,0,9,5.683878752,0,1,0,5,2,0
1,1791.94,0,1,0.421789864,0,0,1,6,1,0
1,3800.3,0,1,0.103326792,0,1,1,5,0,0
0,3800.3,0,1,3.987846818,0,0,1,5,0,0
0,3800.3,0,0,0,0,1,1,4,0,0
1,1791.94,2,0,0.940171978,0,1,0,9,0,0
0,3800.3,0,3,2.299182447,0,0,0,6,0,0
1,3800.3,1,3,0.789904038,0,0,1,3,0,0
0,3800.3,0,1,0.052869822,0,1,0,2,0,0
1,3800.3,0,2,0.011003011,0,1,1,7,0,0
0,1791.94,0,14,5.266114258,0,1,1,5,0,0
0,3800.3,0,4,2.457686767,0,1,1,5,1,0
0,3800.3,0,3,0.042867245,1,1,0,3,0,0
0,1791.94,1,1,0.03745944,0,1,1,8,0,0
1,1791.94,0,1,0.147207535,0,1,1,7,0,0
0,3800.3,0,11,0.521631002,0,1,0,6,0,0
0,3800.3,0,0,0.632860836,0,0,0,6,0,0
0,3800.3,0,14,9.076819452,0,1,0,6,0,0
1,1791.94,0,0,4.172143285,0,1,0,5,0,0
1,3800.3,0,0,0,0,1,1,7,0,0
1,3800.3,1,1,6.366867124,1,0,0,6,0,0
1,3800.3,1,6,4.781248896,0,1,1,5,0,0
0,3800.3,0,3,0.636935641,0,1,0,5,0,0
0,3800.3,0,8,0.039050817,0,1,1,5,1,0
0,3800.3,0,0,7.68421656,0,0,1,5,0,0
0,3800.3,0,2,6.559885557,0,1,0,5,2,0
0,3800.3,0,0,0.765163218,0,1,0,5,0,0
3,1791.94,0,0,0.044719246,1,0,1,5,0,0
0,1791.94,0,1,3.113392429,0,1,0,3,0,0
2,3800.3,0,1,0,0,1,0,5,0,0
1,1791.94,0,1,0.089234376,0,1,0,5,0,0
0,3800.3,0,6,5.83790792,0,1,0,5,0,0
0,1791.94,0,6,0.808268606,0,1,1,5,4,0
0,1791.94,0,0,6.930651299,0,0,1,5,3,0
0,1791.94,1,0,0.157385306,0,0,1,3,0,0
0,1791.94,0,0,2.824081535,0,0,0,4,0,0
0,1791.94,0,1,0.229315656,1,0,1,5,0,0
1,1791.94,0,0,0,0,1,0,3,0,0
0,3800.3,0,5,0.169274896,1,1,0,7,0,0
0,3800.3,0,0,0.133513551,0,1,0,5,0,0
0,3800.3,0,14,0.159476583,0,0,0,5,4,0
1,3800.3,0,0,5.022082563,0,0,1,4,0,0
2,3800.3,0,4,0,0,0,1,5,0,0
0,3800.3,0,0,5.45182229,0,0,0,6,0,0
2,3800.3,0,7,3.435515918,0,0,1,6,0,0
0,1791.94,0,5,0.86519352,0,0,1,5,0,0
2,3800.3,0,0,9.17986096,0,1,1,5,0,0
1,1791.94,0,1,0.132428685,0,1,1,6,2,0
3,3800.3,0,8,2.698898234,0,0,0,6,0,0
1,1791.94,0,1,0.15468422,0,0,0,5,0,0
3,3800.3,0,2,0.812099424,0,1,1,5,2,0
0,1791.94,0,1,1.292813398,0,1,1,3,0,0
1,3800.3,0,7,7.971551058,0,1,0,6,0,0
2,1791.94,0,3,0,0,1,1,7,0,0
0,3800.3,0,0,0,0,1,1,7,1,0
0,3800.3,0,0,0.08035874,0,0,0,5,0,0
2,3800.3,0,0,0,0,0,1,7,0,0
0,1791.94,0,4,0.197928547,0,0,0,6,0,0
1,1791.94,0,3,0.002029597,1,1,0,7,0,0
0,1791.94,0,4,0.393331508,1,1,0,6,0,0
2,3800.3,0,0,6.150294324,0,0,0,5,0,0
1,3800.3,0,0,0.534849344,0,1,1,3,0,0
1,1791.94,0,1,0.001296354,0,0,1,5,0,0
0,3800.3,0,0,10,1,1,0,3,0,0
0,1791.94,0,8,0,0,1,1,8,0,0
0,1791.94,0,6,0,0,1,1,5,0,0
1,3800.3,0,2,8.40185168,0,1,0,4,0,0
0,3800.3,0,4,1.140423401,0,1,0,6,0,0
0,1791.94,0,0,0.030617482,0,1,1,5,0,0
1,3800.3,0,2,0.09463794,0,1,0,6,0,0
0,3800.3,0,2,0.45789739,0,1,0,6,1,0
0,3800.3,0,4,4.669913179,0,1,1,4,1,0
